siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,phone_number,url,current_url
839244795,28,83924479500028,O,2022-05-01,,,1105ZZ,2022-09-29T08:35:47,False,A,O,,2018-03-20,5710,TBS DISTRIBUTION,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,03,2021.0,10,2023-11-30T11:18:27,PME,2021.0,M.I.N - MARCHE D INTERET NATIONAL,,,AV,DU CDT BERNARD BICHERAY,76000,ROUEN,,,76540,,,,,,,,,,,,,,,,,,,A,TBS DISTRIBUTION,,,THE BREW SOCIETY,11.05Z,NAFRev2,O,02 35 70 94 69 ,,"https://www.google.com/maps/place/March%C3%A9+d'int%C3%A9r%C3%AAt+national+de+Rouen/@49.4500467,1.0476525,17z/data=!3m1!4b1!4m6!3m5!1s0x47e0e750db7413a5:0x7ed54493df62c3cb!8m2!3d49.4500467!4d1.0502274!16s%2Fg%2F122jqk7h?entry=ttu"
839244837,10,83924483700010,O,2018-04-18,01,2021.0,1105ZZ,2023-11-30T11:18:27,True,A,O,,2018-04-18,5710,BRASSERIE DU ROC MOL,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,01,2021.0,10,2023-11-30T11:18:27,PME,2021.0,,10,,RTE,D ARGENTOULEAU,24200,SARLAT-LA-CANEDA,,,24520,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE DU ROC MOL,11.05Z,NAFRev2,O,06 87 73 86 05 ,,"https://www.google.com/maps/place/Brasserie+Du+Roc+Mol/@44.8928946,1.2026137,17z/data=!3m1!4b1!4m6!3m5!1s0x12ab562507600571:0xee1573e091911abc!8m2!3d44.8928946!4d1.2051886!16s%2Fg%2F11fj1_x_3_?entry=ttu"
839275344,27,83927534400027,O,2019-05-01,02,2021.0,1105ZZ,2023-11-30T11:18:29,True,A,O,,2018-05-01,5710,LA BRASSERIE 744,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,02,2021.0,27,2023-11-30T11:18:29,PME,2021.0,ZA DE TANEY,705,,RTE,DE TANEY,74250,LA TOUR,,,74284,,,,,,,,,,,,,,,,,,,A,LA BRASSERIE 744,,,LA BRASSERIE 744,11.05Z,NAFRev2,N,06 32 90 94 92 ,,"https://www.google.com/maps/place/LA+BRASSERIE+744/@46.1308364,6.3996458,17z/data=!3m1!4b1!4m6!3m5!1s0x478c73afd7fb48a3:0x9618d4bcc0c83437!8m2!3d46.1308364!4d6.4022207!16s%2Fg%2F11f8bn2c9s?entry=ttu"
839338167,19,83933816700019,O,2018-04-15,00,2020.0,1105ZZ,2022-08-29T10:26:41,True,A,O,,2018-04-15,5710,LA BRASSERIE DE MAILLAT,MAC NEVER'S AND CO,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,00,2020.0,19,2022-08-29T10:26:41,PME,2021.0,,29,,RUE,DU CLOU,01430,MAILLAT,,,01228,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,06 68 91 72 66 ,,"https://www.google.com/maps/search/LA+BRASSERIE+DE+MAILLAT++29++RUE+DU+CLOU+01430+MAILLAT/@46.1286673,5.5375121,17z/data=!3m1!4b1?entry=ttu"
839358330,18,83935833000018,O,2018-04-09,,,,2018-05-03T10:18:24,True,A,O,,2018-04-09,9220,DERRI LOU CHATAI,,,,,,,,,,,,,,11.05Z,NAFRev2,W252003267,O,,N,,,18,2018-05-03T10:18:24,,,,3,,RUE,DE DASLE,25230,SELONCOURT,,,25539,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/DERRI+LOU+CHATAI++3++RUE+DE+DASLE+25230+SELONCOURT/@47.4633528,6.8584889,17z/data=!3m1!4b1?entry=ttu"
839497930,25,83949793000025,O,2019-07-31,,,,2022-08-17T08:36:21,True,A,O,,2018-05-02,5499,BRASSERIE ARTISANALE DU ROUSSILLON,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,25,2022-08-17T08:36:21,PME,2021.0,ESPACE ENTREPRISES MEDITERRANEE,2,,RUE,EDOUARD BELIN,66600,RIVESALTES,,,66164,,,,,,,,,,,,,,,,,,,A,XOT BIERES,,,BRASSERIE ARTISANALE DU ROUSSILLON,11.05Z,NAFRev2,O,04 68 38 65 72 ,,"https://www.google.com/maps/place/Brasserie+Artisanale+du+Roussillon+-+La+B.A.R./@42.795256,2.8749934,17z/data=!3m1!4b1!4m6!3m5!1s0x12b0694686706351:0x4296f7085566d295!8m2!3d42.795256!4d2.8775683!16s%2Fg%2F11t314g2nv?entry=ttu"
839502382,14,83950238200014,O,2018-05-01,,,1105ZZ,2018-05-11T09:33:01,True,A,O,,2018-05-01,5710,BACKYARD BREWS,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,,,14,2018-05-11T09:33:01,PME,2021.0,,23,,TRA,DU BARRI,06560,VALBONNE,,,06152,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BACKYARD+BREWS++23++TRA+DU+BARRI+06560+VALBONNE/@43.6222649,7.0442657,17z/data=!3m1!4b1?entry=ttu"
839537362,31,83953736200031,P,2020-12-01,,,1105ZZ,2023-05-02T11:27:07,True,A,P,,2017-06-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,O,,,31,2023-05-06T14:32:25,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],BRISSAC LOIRE AUBANCE,,[ND],49050,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,O,02 41 91 92 96 ,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+BRISSAC+LOIRE+AUBANCE/@47.3204101,-0.4617149,13z/data=!3m1!4b1?entry=ttu"
839537362,49,83953736200049,P,2023-04-07,,,,2023-05-02T11:27:07,False,A,P,,2017-06-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,O,,,31,2023-05-06T14:32:25,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],GENNES-VAL-DE-LOIRE,,[ND],49261,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,02 41 67 90 49 ,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+GENNES-VAL-DE-LOIRE/@47.342293,-0.3999793,11z/data=!3m1!4b1?entry=ttu"
839546140,22,83954614000022,O,2019-01-14,01,2021.0,1105ZZ,2023-11-30T11:18:40,True,A,O,,2018-02-21,5499,IMBIBE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,01,2021.0,22,2023-11-30T11:18:40,PME,2021.0,,900,,RTE,DE MEGEVE,74170,SAINT-GERVAIS-LES-BAINS,,,74236,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/IMBIBE++900++RTE+DE+MEGEVE+74170+SAINT-GERVAIS-LES-BAINS/@45.8944513,6.6931876,17z/data=!3m1!4b1?entry=ttu"
839588167,16,83958816700016,O,2018-05-01,02,2021.0,1105ZZ,2023-11-30T11:18:42,True,A,O,,2018-05-01,5710,OCTOPUB,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,02,2021.0,16,2023-11-30T11:18:42,PME,2021.0,RETAIL PARK CAP SARAN,,,,LES CENT ARPENTS,45770,SARAN,,,45302,,,,,,,,,,,,,,,,,,,A,,,,OCTOPUB,11.05Z,NAFRev2,N,07 71 93 96 07 ,,"https://www.google.com/maps/place/Octopub/@47.9612347,1.8827105,17z/data=!3m1!4b1!4m6!3m5!1s0x47e4fb66feaab971:0x8d394d18f43d0588!8m2!3d47.9612347!4d1.8852854!16s%2Fg%2F11ghfcv998?entry=ttu"
839643319,16,83964331900016,O,2018-04-23,01,2021.0,1105ZZ,2023-11-30T11:18:44,True,A,O,,2018-04-23,5499,LA FORT MIGNONNE BRASSERIE,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,01,2021.0,16,2023-11-30T11:18:44,PME,2021.0,FORMIGNY,,,,LA FERME DU LAVOIR,14710,FORMIGNY LA BATAILLE,,,14281,,,,,,,,,,,,,,,,,,,A,LA FORT MIGNONNE BRASSERIE,,,LA FORT MIGNONNE BRASSERIE,11.05Z,NAFRev2,O,06 21 14 26 01 ,,"https://www.google.com/maps/place/BRASSERIE+-+La+Fort+Mignonne/@49.3403984,-0.900099,17z/data=!3m1!4b1!4m6!3m5!1s0x480ba7c0dad7be7f:0x6095ff6ed30e4e69!8m2!3d49.3403984!4d-0.8975241!16s%2Fg%2F11gvy14ydr?entry=ttu"
839659950,27,83965995000027,O,2020-02-01,,,1105ZZ,2023-12-02T15:22:59,True,A,O,,2018-04-21,5499,LA CASA'BIERES,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,27,2023-12-02T15:22:59,PME,2021.0,,33,,RUE,DR PAUL VERMALE,30160,BESSEGES,,,30037,,,,,,,,,,,,,,,,,,,A,,,,LA CASA'BIERES,11.05Z,NAFRev2,N,06 73 09 87 94 ,,"https://www.google.com/maps/place/La+Casa'Bi%C3%A8res/@44.2914032,4.0911695,17z/data=!3m1!4b1!4m6!3m5!1s0x12b4430e8f535841:0xcfdadd89185e0c9a!8m2!3d44.2914032!4d4.0937444!16s%2Fg%2F11f61kjb98?entry=ttu"
839759537,21,83975953700021,O,2018-05-16,01,2021.0,1105ZZ,2023-11-30T11:18:49,True,A,O,,2018-05-11,5710,BRASSEURS ET FRERES,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,01,2021.0,21,2023-11-30T11:18:49,PME,2021.0,MILON,1,,CHE,DE RADET,33250,PAUILLAC,,,33314,,,,,,,,,,,,,,,,,,,A,,,,BRASSEURS & FRERES,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/place/Brasseurs+%26+Fr%C3%A8res/@45.2214902,-0.7832732,17z/data=!3m1!4b1!4m6!3m5!1s0x4801c50f10c1efeb:0xe43ce9b3a3403ba4!8m2!3d45.2214902!4d-0.7806983!16s%2Fg%2F11fj48qbf3?entry=ttu"
839806577,12,83980657700012,O,2018-05-17,11,2021.0,1105ZZ,2023-11-30T11:18:51,True,A,O,,2018-05-17,5710,S.A.S. SEITEK,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,11,2021.0,12,2023-11-30T11:18:51,PME,2021.0,PORT DE PLAISANCE,490,,RUE,ALAIN COLAS,29200,BREST,,,29019,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,02 98 25 43 89 ,,"https://www.google.com/maps/search/S.A.S.+SEITEK+PORT+DE+PLAISANCE+490++RUE+ALAIN+COLAS+29200+BREST/@48.3922271,-4.5169813,13z/data=!3m1!4b1?entry=ttu"
839865946,33,83986594600033,O,2023-01-01,,,,2023-08-05T11:47:49,True,A,O,,2018-05-01,5499,BRASSERIE LORO,,,,,,,,,,,,,,11.05Z,NAFRev2,,O,N,O,02,2021.0,33,2023-11-30T11:18:53,PME,2021.0,ECOPARC DIJON,226,,RUE,JEAN LOUIS AUG PETITJEAN,21850,SAINT-APOLLINAIRE,,,21540,,,,,,,,,,,,,,,,,,,A,BRASSERIE LORO,,,BRASSERIE LORO,11.05Z,NAFRev2,O,06 23 10 20 78 ,,"https://www.google.com/maps/search/BRASSERIE+LORO+ECOPARC+DIJON+226++RUE+JEAN+LOUIS+AUG+PETITJEAN+21850+SAINT-APOLLINAIRE/@47.3369753,5.1099798,17z/data=!3m1!4b1?entry=ttu"
839912516,29,83991251600029,P,2021-12-03,,,1105ZZ,2022-01-01T15:05:17,True,A,P,,2018-05-04,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,29,2022-01-01T15:05:17,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],POMPEJAC,,[ND],33329,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+POMPEJAC/@44.3985563,-0.320309,14z/data=!3m1!4b1?entry=ttu"
839923133,12,83992313300012,O,2018-05-14,,,1105ZZ,2021-02-23T17:59:09,True,A,O,,2018-05-14,5499,BRASSERIE LA MONTAGNARDE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,12,2022-10-18T04:13:56,PME,2021.0,MONTAGNY,9,,RTE,DU FOUR,73230,SAINT JEAN D'ARVEY,,,73243,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,04 79 96 03 74 ,,"https://www.google.com/maps/place/Micro+Brasserie+La+Montagnarde/@45.5889608,6.0060701,17z/data=!3m1!4b1!4m6!3m5!1s0x478baf81f7dacd95:0xd24193562d01b9a7!8m2!3d45.5889608!4d6.008645!16s%2Fg%2F11c2ppw9f3?entry=ttu"
839923133,20,83992313300020,O,2022-09-20,,,1105ZZ,2022-10-18T04:13:56,False,A,O,,2018-05-14,5499,BRASSERIE LA MONTAGNARDE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,12,2022-10-18T04:13:56,PME,2021.0,PRE LA TIENNE,,,CHE,DES PRIMEVERES,73190,CHALLES-LES-EAUX,,,73064,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,04 79 96 03 74 ,,"https://www.google.com/maps/place/Brasserie+La+Montagnarde/@45.5433497,5.9838494,17z/data=!3m1!4b1!4m6!3m5!1s0x478baf0af21364e7:0xa60dc6d5cda98645!8m2!3d45.5433497!4d5.9864243!16s%2Fg%2F11sjfx9c3_?entry=ttu"
839952322,23,83995232200023,O,2022-02-01,,,1105ZZ,2022-04-07T09:06:19,True,A,O,,2018-05-28,5710,BRASSERIE DE CLEMERY,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,01,2021.0,23,2023-11-30T11:18:57,PME,2021.0,ZONE INDUSTRIELLE LA LOUVIERE,289,B,RUE,DES HAUTS DE FEYE,54700,LESMENILS,,,54312,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,07 87 89 72 38 ,,"https://www.google.com/maps/place/Brasserie+de+Cl%C3%A9mery/@48.9293708,6.1059994,17z/data=!3m1!4b1!4m6!3m5!1s0x4794c1fcf7657791:0x17a76a7a924c3724!8m2!3d48.9293708!4d6.1085743!16s%2Fg%2F11h0tncc_5?entry=ttu"
839956786,17,83995678600017,O,2018-06-01,,,1105ZZ,2018-05-30T16:28:57,True,A,O,,2018-06-01,5499,BRASSERIE HOPROCK,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,,,17,2018-05-30T16:28:57,PME,2021.0,,75,,AV,D ORLEANS,45430,CHECY,,,45089,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,06 74 71 50 95 ,,"https://www.google.com/maps/place/Brasserie+HopRock/@47.9027727,1.9979508,17z/data=!3m1!4b1!4m6!3m5!1s0x47e4e32d11eb65f7:0x5853dc8f5b988ee1!8m2!3d47.9027727!4d2.0005257!16s%2Fg%2F11gxrm0279?entry=ttu"
839966066,20,83996606600020,P,2021-10-16,,,,2021-11-06T13:51:51,True,A,P,,2018-06-15,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,20,2021-11-06T13:51:51,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],ROUEN,,[ND],76540,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+ROUEN/@49.4448702,1.0896997,16z/data=!3m1!4b1?entry=ttu"
839988813,11,83998881300011,O,2018-05-15,,,,2024-01-01T08:38:23,True,A,O,,2018-05-15,5710,SANS PRESSION,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,11,2024-01-01T08:38:23,PME,2021.0,,26,,RUE,ALBERT CAMUS,13640,LA ROQUE D'ANTHERON,,,13084,,,,,,,,,,,,,,,,,,,A,,,,SANS PRESSION,11.05Z,NAFRev2,O,09 65 17 63 74 ,,"https://www.google.com/maps/place/Sans+Pression/@43.7137695,5.308556,17z/data=!3m1!4b1!4m6!3m5!1s0x12ca1e8291c38fe9:0x686b360ae00babec!8m2!3d43.7137695!4d5.3111309!16s%2Fg%2F11h40zdd_r?entry=ttu"
839995891,26,83999589100026,O,2022-02-09,,,,2022-02-14T11:52:32,False,A,O,,2018-05-26,5710,AZATOBU,,,,,,,,,,,,,,46.90Z,NAFRev2,,N,,N,,,18,2022-02-14T11:52:32,PME,2021.0,LE BOURG,9,,RUE,DU PELOU MOURJOU,15340,PUYCAPEL,,,15027,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE BOUQUIER,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/AZATOBU+LE+BOURG+9++RUE+DU+PELOU+MOURJOU+15340+PUYCAPEL/@44.691042,2.3273603,17z/data=!3m1!4b1?entry=ttu"
840026918,10,84002691800010,O,2018-06-01,01,2021.0,1105ZZ,2023-11-30T11:19:00,True,A,O,,2018-06-01,5710,LA CHENOU,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,01,2021.0,10,2023-11-30T11:19:00,PME,2021.0,,96,,RTE,DES COTEAUX DU LYONNAIS,69530,ORLIENAS,,,69148,,,,,,,,,,,,,,,,,,,A,,,,LA CHENOU,11.05Z,NAFRev2,O,06 08 88 59 40 ,,"https://www.google.com/maps/place/Microbrasserie+La+Ch%C3%A9nou/@45.65609,4.7106724,17z/data=!3m1!4b1!4m6!3m5!1s0x47f4ef119802addb:0x1d40fc3cc301c20a!8m2!3d45.65609!4d4.7132473!16s%2Fg%2F11h08jc4km?entry=ttu"
840031058,18,84003105800018,O,2018-05-02,02,2021.0,1105ZZ,2023-11-30T11:19:00,True,A,O,,2018-05-02,5710,JOJOBREW,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,02,2021.0,18,2023-11-30T11:19:00,PME,2021.0,IMMEULE GALLI IMMOBILIER,,,LOT,CARAIBE MOUDONG CENTRE,97122,BAIE-MAHAULT,,,97103,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/JOJOBREW+IMMEULE+GALLI+IMMOBILIER+++LOT+CARAIBE+MOUDONG+CENTRE+97122+BAIE-MAHAULT/@16.2404152,-61.5857184,17z/data=!3m1!4b1?entry=ttu"
840053771,19,84005377100019,O,2018-06-01,01,2021.0,1105ZZ,2023-11-30T11:19:01,True,A,O,,2018-06-01,5499,LES BRASSEURS DES TERRES D'OPALE,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,01,2021.0,19,2023-11-30T11:19:01,PME,2021.0,,61,,RUE,DE MACQUINGHEN,62360,BAINCTHUN,,,62075,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,07 70 30 46 87 ,,"https://www.google.com/maps/place/LES+BRASSEURS+DES+TERRES+D'OPALE/@50.718956,1.6950166,17z/data=!3m1!4b1!4m6!3m5!1s0x47dc33f59c354fe3:0x7ae400f48bb35a78!8m2!3d50.718956!4d1.6975915!16s%2Fg%2F11gmfyk9p2?entry=ttu"
840060222,48,84006022200048,O,2021-03-25,11,2021.0,,2023-11-30T11:19:01,True,A,O,,2018-04-24,5710,TETE HAUTE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,11,2021.0,48,2023-11-30T11:19:01,PME,2021.0,,,,,ZI LES RELANDIERES NORD,44850,LE CELLIER,,,44028,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,02 40 50 69 75 ,,"https://www.google.com/maps/place/Brasserie+artisanale+T%C3%AAte+Haute/@47.3205965,-1.3839564,17z/data=!3m2!4b1!5s0x4805fc8bca730439:0xfb578c23df940eb2!4m6!3m5!1s0x48060120ad615baf:0x660f1b9e0dd4926f!8m2!3d47.3205965!4d-1.3813815!16s%2Fg%2F11fjzwxcp8?entry=ttu"
840070114,11,84007011400011,O,2018-05-01,,,1105ZZ,2019-11-14T14:01:05,True,A,O,,2018-05-01,5710,BRASSERIE BRUTALE,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,,,11,2018-06-27T09:10:07,PME,2021.0,,29,,RUE,CARNOT,94200,IVRY-SUR-SEINE,,,94041,,,,,,,,,,,,,,,,,,,A,,,,HEADBANG BREWERY,11.05Z,NAFRev2,N,09 53 19 45 16 ,,"https://www.google.com/maps/search/BRASSERIE+BRUTALE++29++RUE+CARNOT+94200+IVRY-SUR-SEINE/@48.8128244,2.3780662,15z/data=!3m1!4b1?entry=ttu"
840072227,19,84007222700019,O,2018-07-02,11,2021.0,1105ZZ,2023-11-30T11:19:02,True,A,O,,2018-07-02,5710,BRASSERIE DALONS,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,11,2021.0,19,2023-11-30T11:19:02,PME,2021.0,,75,,RUE,DE LA COLLINE,97400,SAINT-DENIS,,,97411,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE DALONS,11.05Z,NAFRev2,N,+262 693 52 04 80 ,,"https://www.google.com/maps/place/Bar+Dalons+-+Saint+Denis/@-20.8745507,55.445332,17z/data=!3m1!4b1!4m6!3m5!1s0x21827fa4f38bbfe9:0x59f715da1d53d7fd!8m2!3d-20.8745507!4d55.4479069!16s%2Fg%2F11s5ttz8yn?entry=ttu"
840072227,27,84007222700027,O,2021-01-13,,,1105ZZ,2022-01-13T19:35:33,False,A,O,,2018-07-02,5710,BRASSERIE DALONS,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,11,2021.0,19,2023-11-30T11:19:02,PME,2021.0,,8,,RUE,ANDRE LARDY,97438,SAINTE-MARIE,,,97418,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE DALONS,11.05Z,NAFRev2,N,+262 262 93 26 05 ,,"https://www.google.com/maps/place/Brasserie+Dalons+-+Sainte+Marie/@-20.8947843,55.5294593,17z/data=!3m1!4b1!4m6!3m5!1s0x21827f890c57c6d1:0x9431b56d9df31e4d!8m2!3d-20.8947843!4d55.5320342!16s%2Fg%2F11gj76lnrv?entry=ttu"
840088876,15,84008887600015,O,2018-06-01,01,2021.0,1105ZZ,2023-11-30T11:19:02,True,A,O,,2018-06-01,5499,BRASSERIE OPE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,01,2021.0,15,2023-11-30T11:19:02,PME,2021.0,,28,T,ALL,ALAIN GAUTIER,85340,LES SABLES D'OLONNE,,,85194,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,06 71 20 19 45 ,,"https://www.google.com/maps/place/Brasserie+Op%C3%A9/@46.5198287,-1.7875436,17z/data=!3m1!4b1!4m6!3m5!1s0x48045df41dee070f:0xaae188850afd88a1!8m2!3d46.5198287!4d-1.7849687!16s%2Fg%2F11grc2y2cf?entry=ttu"
840119879,20,84011987900020,O,1900-01-01,01,2021.0,1105ZZ,2023-11-30T11:19:04,True,A,O,,2018-06-05,5499,PETITE BRASSERIE MARTINIQUAISE,PBM,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,01,2021.0,20,2023-11-30T11:19:04,PME,2021.0,,,,,ZI LES COTEAUX,97228,SAINTE-LUCE,,,97227,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,+596 596 58 42 06 ,,"https://www.google.com/maps/place/BAM+-+Petite+brasserie+Martiniquaise/@14.4957947,-60.9792332,17z/data=!3m1!4b1!4m6!3m5!1s0x8c401f8798e9cabf:0x1c30604f88fa85a0!8m2!3d14.4957947!4d-60.9766583!16s%2Fg%2F11q1qbwj_j?entry=ttu"
840121032,22,84012103200022,O,2023-12-01,,,1105ZZ,2023-12-28T08:26:40,True,A,O,,2018-06-01,5499,LA GWAPE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,01,2021.0,22,2023-12-28T08:26:41,PME,2021.0,,472,,RUE,DES MURETTES,73450,VALMEINIER,,,73307,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,06 26 36 65 31 ,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
840182992,15,84018299200015,O,2018-03-27,,,,2018-06-25T15:02:36,True,A,O,,2018-03-27,9220,LA MOUSQUIF,,,,,,,,,,,,,,11.05Z,NAFRev2,W052004326,N,,N,,,15,2021-04-07T12:00:23,,,,,,,PARC DU PARADIS,05700,ORPIERRE,,,05097,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,https://www.google.com/maps
